,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
20190704,0.9747959562077793,1.0765749794736783,1.0560370839858022,0.9524679238765413,0.9763875049806039,1.0033114501403622,0.9307902968478853,1.018542818469978,0.996771271127033,0.9923143588896938
20190705,0.9768036992195168,1.071356449183284,1.0584831076687595,0.9514071850129411,0.9759336978299828,1.001806606318948,0.9296508618522482,1.0183305434084717,0.9970264168410129,0.9919556489894591
20190708,0.975533873010679,1.0731735662069923,1.0592907162343068,0.9503733574129651,0.9762183582983308,1.0017876815782178,0.9298521832477391,1.0185029378212653,0.9971603721297372,0.9915330674856653
20190709,0.9750846778638632,1.0724058178948856,1.0591409472496844,0.9492955336823374,0.9741881957330973,1.001426745680288,0.9288968657808384,1.0170383818749265,0.997466363817866,0.9917958329305017
20190710,0.9739397431316931,1.0711757745651953,1.0568070462945636,0.9492068928771162,0.9735754669702203,1.0007401540210294,0.9286254637109874,1.0177398276740115,0.9977014791951685,0.9922150542964462
20190711,0.9740876649137278,1.0725343398602791,1.0585561598034177,0.9476033034681915,0.9730913311535709,1.0005763848411946,0.927026265427638,1.0182337517544406,0.9978808889934702,0.9933599194445639
20190712,0.9742579828733375,1.0748789789970252,1.0630977011731622,0.9484765814490715,0.9732881059697888,1.0024734320803537,0.9270342183830835,1.0170573694133134,0.9973205795419718,0.9932399900355577
20190715,0.9724672296782589,1.075924470201446,1.061699720517186,0.9495976060909159,0.9732001055038102,1.0032105197676155,0.9268269212173726,1.017530007667835,0.9977341033034344,0.9944806096527726
20190716,0.9720345504071236,1.0774951638769923,1.0635807084066926,0.9501594129292407,0.9725088197860923,1.0032531146093435,0.9263878688328455,1.0182535381095492,0.9982814544964114,0.994575676020112
20190717,0.9724979640969365,1.0729669111729636,1.0648752537209918,0.9492214495811412,0.9720275942044414,1.0034828095158002,0.9260429627726066,1.0171848845385363,0.9983127154393473,0.9955003966630682
20190718,0.973054139582602,1.0744406333563,1.065664243299845,0.948034480253101,0.9710132582297176,1.002517085602429,0.926340067215966,1.0171574170853745,0.9981635910038762,0.9962343512352866
20190719,0.9794240383870989,1.0712718884881132,1.0654853582880268,0.9435426935487716,0.970343461180204,0.9995866048615971,0.923982808701865,1.0177881322133049,0.998614843489282,0.996043836598879
20190722,0.9771059062843361,1.072438521666575,1.0655222382075629,0.9448243222869477,0.9697342524776499,0.9998829064741988,0.9253484181131009,1.017649063295245,0.9982831636814342,0.9952093666214555
20190723,0.9760836134735809,1.074205610070211,1.0643352770157979,0.9457132057242204,0.96939373603491,0.998774832887276,0.9258002801449872,1.018054172534559,0.9992641442043508,0.9940311673814788
20190724,0.9768656634846647,1.0743208803147155,1.063951813465811,0.9450573175808452,0.968610970816673,0.9981184035321959,0.9269823276740097,1.0177481508984039,0.9991320064900225,0.9933560857999465
20190725,0.9777812491807776,1.0749008529571664,1.0648422714674692,0.9439084972330675,0.9682405572310113,0.9972452625459242,0.9258989987830644,1.0176755382489986,0.9995785699787779,0.9919748902448922
20190726,0.9779218695090287,1.0733917945388634,1.0660592546968994,0.943248604570687,0.9686534951537468,0.9959717617497442,0.9265504997384194,1.0187619165102737,0.9997191314963763,0.9916284578750812
20190729,0.9776012709113712,1.0749672540899309,1.0658448582416835,0.9432487767301574,0.9688387556623309,0.9959005379118456,0.926334021706683,1.0205181434969026,0.9995111558536277,0.9907024310737342
20190730,0.9778276251138011,1.073050493069917,1.0657884320390878,0.9419139372549564,0.9693198036431078,0.9952740095744823,0.9258405608857408,1.020407293831012,0.9999855847284946,0.989152958805795
20190731,0.9761155205679146,1.073215238673076,1.063160895397837,0.9415027861238554,0.9683337329934998,0.9942634680964907,0.9260543831987964,1.0218394588336563,1.000262306163131,0.9885970389128091
20190801,0.9762645419688311,1.0682427850159824,1.0657167921545885,0.9413557902702235,0.9690516195034655,0.9928259303210567,0.9265899255866418,1.02062412499363,1.000906456800773,0.9886386203449938
20190802,0.9729687058968156,1.064924498955489,1.0685640086122106,0.9429990856853092,0.9690694700517961,0.9956065483046356,0.9279603584802208,1.0185831365674465,1.000269895165244,0.9885808116099727
20190805,0.9769616760599812,1.0588001059096956,1.0730489053198056,0.9408268174486363,0.9692273955827629,0.993634447598117,0.9305699015209445,1.0180125904565975,1.0000064839370442,0.9884752129619016
20190806,0.9760148582515921,1.0571003253071305,1.0730458924099109,0.9411436562892707,0.9687907625464812,0.9926430092617204,0.9289629910726631,1.0180220434612333,1.0005568503511737,0.9896542285325989
20190807,0.977132397900359,1.0595612253728839,1.0750587471586648,0.9418087490892624,0.9673361788573406,0.99300460972251,0.9287724712905369,1.016980963191157,1.0011035651826026,0.9895438595627523
20190808,0.976799401247562,1.056907117085469,1.074612020249926,0.9410333398201091,0.9673680328577883,0.9924596131847219,0.9282724885731578,1.016190224872871,1.0021067946454913,0.9897929269083229
20190809,0.9770938090799256,1.059793039312158,1.0764393448013168,0.9393841318080469,0.9678852039134641,0.9916862518143527,0.9303294103550233,1.0166508815602457,1.0022693679700645,0.9893738857542504
20190812,0.9766762843557296,1.0562321777979733,1.0759317116310643,0.9399068517301177,0.9683416232027237,0.9916800166011953,0.9316272616622058,1.01613152032921,1.0021745626097613,0.9893967983603282
20190813,0.9769087899690575,1.0594506908684047,1.076886941588828,0.9390595577698769,0.968132896983161,0.9906354417234052,0.9307876505840016,1.0165096982031632,1.0023231958592331,0.989499879239921
20190814,0.977941723360806,1.0610231191237525,1.077540429289321,0.9390240766911596,0.9686324631259166,0.989075776282733,0.9313205174978031,1.017217957360209,1.002594214485469,0.989465870532879
20190815,0.9780655034419306,1.06077193306175,1.0786153117811341,0.9369788777307329,0.9690952566509387,0.9881285791069452,0.9319472073958193,1.0167189645228603,1.0028941397503153,0.9885233455112598
20190816,0.9789552419138161,1.0667661458121787,1.0773352099277982,0.9349053722099234,0.9707043817438566,0.9867091489810776,0.9329048251177049,1.0167095132549562,1.0023782450645762,0.9882335579053482
20190819,0.9773620966495319,1.0680570621597132,1.0767595001207224,0.9366010370538851,0.9701623008800276,0.9874037273043166,0.9324802314534294,1.0170335046973549,1.0019581621677256,0.9887728334473718
20190820,0.976581223793736,1.0690525797133204,1.078374978579631,0.9371102378681386,0.9700543391628487,0.9872724486036522,0.9319642092686901,1.0167185880831495,1.0020972258639922,0.9887890733037012
20190821,0.9761096660570813,1.0723274786366646,1.0745563803617524,0.9382429507408933,0.9696641534728838,0.9871351415131773,0.9305793642009393,1.0158389123746916,1.001845119330029,0.9892993715295495
20190822,0.9774992907187215,1.0725466092575744,1.0768798812797635,0.9384433061388554,0.9687900882082954,0.9865233935961129,0.9291571949467062,1.0143616095253745,1.0026380488617586,0.9885956525597995
20190823,0.9769102414897894,1.0700111071659602,1.079294520598935,0.9396912691670942,0.9699684178635635,0.9872197407255983,0.9298010394034681,1.0133423565516104,1.0025845920356011,0.9885382696245321
20190826,0.9766585417710297,1.0740987727832898,1.0778174148146058,0.942319012158628,0.9690836734113147,0.9891137766742676,0.9286707601672368,1.013948988265049,1.0027452440860314,0.9880561398765008
20190827,0.9754042214400696,1.0740327857491407,1.0788523603798508,0.9444805626786279,0.9684181124132466,0.9905605346260303,0.9263827577185544,1.013830337279717,1.0023956264512075,0.9882422407028914
20190828,0.9752379002760372,1.074489765507808,1.080624229856769,0.9473887117548414,0.9681622969681881,0.9915206869716382,0.9256959675082269,1.0139589146804957,1.0039400973434403,0.987137936283917
20190829,0.9780774550177083,1.0713845973016094,1.084249302545882,0.9447125196875705,0.967304682482863,0.9904955373655422,0.9243875848581922,1.0127222643676288,1.0044686880369607,0.9869237807795906
20190830,0.9761702509456789,1.076791304828473,1.0890070739035262,0.9433376613638724,0.9681387823578393,0.9903921493970972,0.9245586478002769,1.0132429558656502,1.0050750181795516,0.9869522337962446
20190902,0.9756156177821896,1.079850406827079,1.089065557577965,0.9453955435227852,0.9678080378848767,0.9896387443092998,0.9240559634018506,1.0147557679562702,1.0054535934454842,0.9865483052637546
20190903,0.9765005458255896,1.0816768162362258,1.0873936106255466,0.9450968431598175,0.968545448800518,0.9897940901288864,0.9251169822074738,1.0162760818807124,1.0057821255957722,0.9873057620758969
20190904,0.9768342405010397,1.0847048504891192,1.088199137080007,0.9462171031597209,0.9687991677983854,0.9899022697699474,0.9251049021546665,1.016506043667246,1.0052866255401214,0.9868801341820226
20190905,0.9779716980177164,1.088109968665155,1.0852476253244283,0.9433121005372201,0.9690397027679397,0.98906400689464,0.9260855867107921,1.0172385629264877,1.0059352602571767,0.9851014788662253
20190906,0.977397526131198,1.0918350234987189,1.085030697625437,0.9438999241447494,0.9706156183985125,0.9890531732542075,0.928095000043077,1.0180069630660027,1.0059139627984168,0.9846411486290666
20190909,0.9767633829734438,1.0924619408454213,1.0799791614104093,0.9472640059710633,0.971038045824319,0.9891423709456528,0.9266397340653393,1.019254537593052,1.0042952857265688,0.9837600849238172
20190910,0.9753943237069791,1.09170731777127,1.0784716878986278,0.9470430707313743,0.9706956074106076,0.9900041874766804,0.926521564639454,1.020401226210998,1.0045473860266199,0.9846512628857216
20190911,0.9745286974095551,1.0918885855267448,1.077027303282634,0.9464216699311567,0.9700910560464004,0.9895527038449152,0.9268447804594745,1.021629386833667,1.0054038792843472,0.9851367587887421
20190912,0.9734462686170199,1.091043284778736,1.077398637093244,0.9480749584959108,0.970043847404717,0.9903680670238564,0.9265966680125052,1.0216015342223805,1.004768587959622,0.9836560102580327
20190916,0.973071877193335,1.086639203624508,1.0791896381168333,0.9503605310104932,0.9688019873471587,0.9885420611939698,0.9253996923368539,1.0221871564188254,1.0058153526832427,0.9838712174376026
20190917,0.9716867052715003,1.0863228825765152,1.082078457334378,0.9496094129180339,0.967528133925377,0.9873063051756636,0.9243063802246922,1.0229091277909532,1.005700375969832,0.9837489384194834
20190918,0.9704316764990251,1.0885609353421564,1.0831875879803732,0.9476632942376361,0.9674763498732825,0.9868491577739069,0.9251097718325942,1.0219694069223868,1.0059554826981931,0.9835994545922847
20190919,0.9706352324469996,1.0882587903710303,1.0838984985320221,0.9474262619927256,0.9672166441562264,0.9863590621711239,0.9236636461035611,1.0200602182470704,1.0065514743197792,0.9836643685069998
20190920,0.9697073319200182,1.0861058833232278,1.0848178947037899,0.9471996051981376,0.967215488535358,0.9859781510208505,0.923724900664381,1.0176845373122214,1.0061021583460896,0.9835388424276305
20190923,0.9692821676374676,1.087085685825276,1.0868147583039385,0.944850035984398,0.966521839648964,0.9849337024001992,0.9235615821915993,1.0172635944917254,1.0066852175619723,0.9825868264815039
20190924,0.9707538859653044,1.0841414833976746,1.0873538734026247,0.9415929666811663,0.9671657949622272,0.9830734676797039,0.9225947175220292,1.0170901537534252,1.00641798111124,0.9840542104076413
20190925,0.9740738535057297,1.0805104229224745,1.0856503258255734,0.9348070735195687,0.9670657732290718,0.9817045572636095,0.9201014386982923,1.0168104276287635,1.0063885163231456,0.9853348263591992
20190926,0.9721680106573233,1.0847411763913541,1.0865712821585694,0.9342830251114651,0.9663116425964108,0.9818584141489549,0.9203403340373106,1.0174235885256588,1.0065913470501386,0.9845366801495602
20190927,0.9721508819919478,1.0800197289753553,1.0873553716063733,0.9329722140316894,0.9664970216756933,0.9814951768506451,0.9196237601632937,1.018158852707452,1.0058068101112843,0.9846846422347068
20190930,0.970357290549292,1.0802169320255135,1.0901437638174638,0.9343676162619271,0.9655488221004479,0.9815765469884017,0.9205213710414617,1.0207946003702821,1.0052140425301654,0.9854919313095886
20191008,0.9665229819271575,1.081802352884886,1.095003982569499,0.9345241215750122,0.9652314658089253,0.982134331226199,0.9216676574739715,1.0210043167142804,1.0054130511140473,0.986858733353977
20191009,0.9662847356465264,1.0837510799280068,1.1006150091822784,0.9360116362829423,0.9649020917044683,0.9822101770431845,0.920409936682431,1.0200455304623268,1.0051324772285573,0.9872217354637057
20191010,0.966349884986227,1.085640107434116,1.1019022429304601,0.9359921886411521,0.9635289953303219,0.9826709204483778,0.9188727541886013,1.0206452324910011,1.0043167467743972,0.9873552917101001
20191011,0.9659438604007388,1.088872676933448,1.0998551074892633,0.9372082737630967,0.964648248959485,0.9836914808832469,0.9194876301678977,1.021559956726221,1.0050186506178778,0.9876046706097771
20191014,0.9641009817906486,1.086562232923654,1.1002386900383099,0.9352780178894367,0.9637746924344879,0.9830814256749789,0.9165500451153947,1.0214633327846712,1.0040331850666384,0.9878610128118636
20191015,0.9653024898273875,1.0851584159877325,1.1017792745775157,0.9335883469412027,0.9642658137721468,0.9814971616167785,0.9166960578973978,1.0219271177859797,1.0039578320248235,0.9881160159331586
20191016,0.9659181834196775,1.085090140399659,1.103364901893564,0.9311372278795444,0.9640626476031243,0.9807006432002459,0.9178577724991577,1.0216326647059357,1.0036315875806385,0.9877890525265813
20191017,0.9665590961013253,1.08264193666014,1.0990878158402608,0.931280365467613,0.9644166274645131,0.9780506982886813,0.9171555509037619,1.021231903857332,1.003001013593622,0.9880879634409608
20191018,0.9651447915414011,1.0832338642611175,1.0986567156220601,0.9316249236691847,0.9612607002359042,0.977473649072789,0.9156873138994251,1.0230750636528196,1.0023140892403934,0.9886592352136339
20191021,0.9643582080289606,1.084692458100533,1.101283381393824,0.9314720864778175,0.9622197786692018,0.9775164076910804,0.9158130927461056,1.0222465335432909,1.0031061794225604,0.9881921790640429
20191022,0.962090690043727,1.083509008292419,1.1019473447933652,0.9290879476213754,0.9606435965357207,0.9784986889360817,0.9157045036682236,1.0221460608406483,1.0027899958437443,0.9883836526030699
20191023,0.9605412856969957,1.08442766028325,1.1017398567589118,0.927537442430722,0.9603326593472132,0.9785634191934158,0.9159328685873596,1.0220526400539263,1.003023876101897,0.9884080136653992
20191024,0.961017819471245,1.087073318801167,1.1059782804067653,0.9275263032802814,0.9598899647794245,0.9788766234164386,0.9142398710411339,1.0209863444823704,1.0028489026300962,0.9887092735152173
20191025,0.9618245658137757,1.0942194993718506,1.1063810444985813,0.9291475457730932,0.9610396118143057,0.9805764282189782,0.9141043998903096,1.0198798844342014,1.002362932245832,0.9869739604137645
20191028,0.9647421157228501,1.0916121393308311,1.103350689510816,0.9295834395077338,0.9615225243206287,0.9791624490124206,0.9124990708207878,1.0207865506725782,1.0021523908835972,0.9855546249241544
20191029,0.9664401875828078,1.0899346087993598,1.1083209540154249,0.9274206515111696,0.961679601445751,0.9786011675626212,0.9124965159570553,1.0215757355789472,1.0020817263549398,0.9850755249091441
20191030,0.9688859405145119,1.0863351254367988,1.1107160973255108,0.9233047066404998,0.9624924864684645,0.9766609945443687,0.9116954506367592,1.0201341406498312,1.003062107410665,0.9854828442021586
20191031,0.969112554129057,1.0886321626979754,1.1114820637449607,0.9225138007492248,0.9617262787520706,0.9756999930139454,0.912577977313339,1.02072414808267,1.0029142692062027,0.9852982581478978
20191101,0.9709483856461254,1.0882039696315893,1.114996216848855,0.9215866646976367,0.9620685941869335,0.9748554374030124,0.9139431356927971,1.0202556947958692,1.003611387529476,0.986831204953344
20191104,0.9733948789188459,1.0897773938416184,1.1165405677756626,0.9203037766323509,0.9629785725827931,0.9743978353137976,0.9138711936822771,1.0209417643958778,1.0036676502365274,0.9873943426843209
20191105,0.9742309831703478,1.0865407078427103,1.1154578876658225,0.9175768248031564,0.9638681499694224,0.9733550103857848,0.9144680113717576,1.0199586913250318,1.0038510138256775,0.9881434994942235
20191106,0.9739419947859858,1.0888230610469272,1.1161588064320378,0.9178017376843532,0.9644006795638169,0.9733267957078167,0.9152338003347338,1.020721655293099,1.0034101451371358,0.9880253381215984
20191107,0.9735883290484993,1.0880713651096716,1.1149514889556074,0.9162364203107349,0.9641361065556795,0.9716214437073395,0.9144533741853147,1.019895603598025,1.0043145334431292,0.9868911380474272
20191108,0.9748003385359237,1.0848731975409387,1.1161980888368865,0.9167500441168758,0.9637363415345889,0.9704596782906453,0.9128158878429908,1.0192899235259398,1.0041305387617847,0.9870160490123664
20191111,0.9738593413339496,1.08607872348135,1.1147449276053343,0.9182215557258999,0.9632029128503485,0.97095196429172,0.9129616455733538,1.0189960829620566,1.0043673493155472,0.9869073980860078
20191112,0.9734597631508604,1.0834575364532306,1.1198263865002958,0.9175953907341557,0.9619101944690586,0.9714866481450454,0.9138247645153214,1.0165583309246655,1.004455507958988,0.9863472926523592
20191113,0.9729006993236613,1.08433510128606,1.1227798234376052,0.916826326236305,0.9625367941308178,0.9716053908636418,0.9149467314902588,1.0152873082903653,1.0048441811330986,0.986549044393624
20191114,0.9738768411332321,1.0834025524670547,1.1256468855515616,0.9170152731371293,0.9628869933242011,0.9708557272569036,0.912157015810811,1.0146976005917518,1.0044995627815199,0.986947954718272
20191115,0.9738558013433235,1.0847463325864128,1.1248545728064985,0.9183401380816367,0.962835464415512,0.9701945679966922,0.9118584661772652,1.0163494026341582,1.0042921222651657,0.9866634940302674
20191118,0.9735084523326324,1.087426447391927,1.1247689151101337,0.9200426836808683,0.9623600487140141,0.9699354499226948,0.9125665336857486,1.0164851004249083,1.0048037118567223,0.9857363507875399
20191119,0.9730483191240459,1.0851558962659884,1.1221936726906019,0.9217532752942825,0.9621958967438106,0.9703309759674447,0.9120940143955321,1.0150105570623025,1.0046450387864874,0.9853253428955917
20191120,0.972538821954739,1.0869135840569,1.1201019952857154,0.9215456746408927,0.9613596269612712,0.9719415645004014,0.9120696480451047,1.0148433178879928,1.0044249451717946,0.9855774846202227
20191121,0.9724651684558688,1.0859571882987007,1.1130312725695954,0.9206945988683466,0.9610971797560575,0.9726910706889353,0.9102548918831057,1.0157157544759141,1.004909408679254,0.986775958425716
20191122,0.9745981365289776,1.0860081362537757,1.1057302670945834,0.9165246175009815,0.9601442647576678,0.973279158162424,0.9078757240211298,1.0197490332704644,1.0053904029513416,0.9894548550616725
20191125,0.9751106320884411,1.0846940243440732,1.1073283700376484,0.917835192314021,0.9575517346790546,0.9737648325985765,0.9076686381613879,1.0183654490652192,1.0059018155142516,0.9895326889472034
20191126,0.9752481957891569,1.0846795699085194,1.1093125096821548,0.9169776506390348,0.9596647329174087,0.9729389957902028,0.907894630100236,1.017904682903527,1.0066769815382193,0.9902394433125752
20191127,0.9749701356107607,1.0845364731053222,1.1103912731875452,0.9183462610053892,0.9594768107641424,0.9735334672355767,0.9067920066913426,1.0171704288792203,1.0067895677404972,0.9895164125356568
20191128,0.974141090507438,1.0853101883145364,1.1059639807803794,0.9166035859183725,0.9605871848646451,0.9738996902208077,0.9069271508309817,1.0175817880582716,1.005304264388816,0.9899706948119827
20191129,0.9741639286937858,1.0870545707712014,1.1075929857409454,0.9157357134849753,0.9604110524887519,0.9726837931917167,0.9077494545761595,1.0194790484445182,1.0054523072992565,0.9900072592357727
20191202,0.9724399136415461,1.0889776978710137,1.1079421804669987,0.9167030021523234,0.9593120007969455,0.9731743780411535,0.9078337812352788,1.018626359037359,1.0055697053607036,0.990677016758403
20191203,0.9709736014915509,1.0875158627845565,1.1080286895464226,0.9175484915071722,0.9583880495610382,0.9732266458398239,0.9081844647799203,1.0170992189233448,1.0054042502287632,0.9902738297333458
20191204,0.971105541022701,1.0893893228811888,1.1118962025668326,0.9168206170678697,0.9591148123174843,0.9726467366342941,0.9094791265035354,1.0165004838963079,1.0057196066929637,0.9895342939452665
20191205,0.9710893749452459,1.0911445047961796,1.1121375563299642,0.9182380308478135,0.9590036064699754,0.9718171221890378,0.9092338685189694,1.016278629444908,1.0061513436622271,0.989305079472583
20191206,0.9714529602315364,1.0922178976148265,1.1089159418660168,0.9200233230428216,0.9598729844369012,0.9720780032906133,0.9095320399433119,1.0195622227707746,1.0065783664775743,0.9896464559978975
20191209,0.9715986418682723,1.093322242274645,1.1075618330320753,0.9203504403085137,0.9599745028905378,0.9715500917475646,0.9102331426479835,1.0185485020300324,1.007148106832947,0.9891092750684057
20191210,0.9707070886350726,1.0937895496630954,1.1108981570706142,0.9214704359324932,0.9592853532997048,0.9718109049053811,0.9077883817104464,1.0185187026295304,1.0068999862852481,0.9900041104683176
20191211,0.9705569384956019,1.092622195127507,1.111156150238116,0.9211501026847155,0.9598148471973471,0.9697219537733831,0.9074628320424183,1.0187796996998923,1.0069427837341163,0.9901130110441306
20191212,0.9715582903909389,1.0950985948220608,1.1135696952035485,0.9182874539781892,0.9594257127234449,0.9685407869706673,0.9085473986061228,1.0188137113690579,1.0064538892204626,0.9908402127804024
20191213,0.9718743881677647,1.0979285216011287,1.1100624295027537,0.9181234328617319,0.9610149606541537,0.9685695488872599,0.9121573028543358,1.0189678499391768,1.0065579372650169,0.9910652005531162
20191216,0.9736702363843911,1.101536762641406,1.10515263351399,0.9199542778834732,0.9620971968572571,0.9701180989728637,0.9118893201005817,1.0194543698559595,1.0061764157424573,0.9911073267736589
20191217,0.9730572850202577,1.1019825279537292,1.0980652171899967,0.9213244243720784,0.9621596950044491,0.9698301124012714,0.912675397121159,1.0198541756819992,1.0058017773207115,0.990005336188204
20191218,0.9706590992699233,1.103444869254865,1.09225466281044,0.9220437495762076,0.9616653534932972,0.9703844977831557,0.9125094531531301,1.0205800290520557,1.0048620273768654,0.9899508942483851
20191219,0.9705086599135043,1.0992252794364792,1.0916535023837035,0.9204451674078108,0.9606372376785991,0.9698431989031429,0.9129241769774409,1.0194230028487306,1.004613103847528,0.9903837106736322
20191220,0.9717626741928461,1.0948495675561412,1.0922605677266917,0.9179165251950819,0.9599047724797409,0.9679019430839341,0.9116712457738706,1.0183655267234204,1.00478950834704,0.9908434766360146
20191223,0.970829060463862,1.0978688503692193,1.0887406654318543,0.9169084863669689,0.9598257496373701,0.9676597901203012,0.9142079323517263,1.0156510108037644,1.0053170951576047,0.9906214374999355
20191224,0.9722300053924875,1.098632236422594,1.0891125080421276,0.9173343381739192,0.960562691313682,0.9667547371870109,0.9154999687806746,1.0154526184878592,1.0055425497645398,0.9900670717591807
20191225,0.972116758770916,1.1009495769438098,1.0861479491498305,0.9162234474928209,0.960240188594725,0.9657806466066605,0.917017599347074,1.0163422496868542,1.005485004807311,0.9909704242799485
20191226,0.9730911839586038,1.098817885657255,1.0820410729043124,0.9162222863829282,0.9600813851867072,0.965131774931376,0.9150344291692462,1.0176644416548768,1.0058384683297321,0.9917041053021954
20191227,0.9758767782455393,1.09982421958323,1.0864763676147897,0.9106578151511474,0.9605803439759513,0.9650196339670432,0.9145461723281206,1.017765719934718,1.0060854724815405,0.9919158541738226
20191230,0.9755260366048061,1.09940885439707,1.0883240585830054,0.9115978831779417,0.960790647381319,0.9647364683490425,0.9140260466942909,1.0187938810483932,1.0056387292387123,0.9928802999355124
